month,date,time,user,command,working,non-working,class
Feb,,2,14:38:16,heavyfeather-Extensa-2540 CRON[60226]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,2,14:38:16,heavyfeather-Extensa-2540 CRON[60226]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,2,15:17:01,heavyfeather-Extensa-2540 CRON[62490]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,2,15:17:01,heavyfeather-Extensa-2540 CRON[62490]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,2,15:30:01,heavyfeather-Extensa-2540 CRON[63311]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,2,15:30:01,heavyfeather-Extensa-2540 CRON[63311]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,2,16:17:02,heavyfeather-Extensa-2540 CRON[64929]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,2,16:17:02,heavyfeather-Extensa-2540 CRON[64929]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,2,16:30:01,heavyfeather-Extensa-2540 CRON[65524]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,2,16:30:01,heavyfeather-Extensa-2540 CRON[65524]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,2,17:17:01,heavyfeather-Extensa-2540 CRON[67116]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,2,17:17:01,heavyfeather-Extensa-2540 CRON[67116]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,2,17:30:01,heavyfeather-Extensa-2540 CRON[67692]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,2,17:30:01,heavyfeather-Extensa-2540 CRON[67692]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,2,17:34:46,heavyfeather-Extensa-2540 systemd-logind[758]: Lid closed.,0,1,abnormal
Feb,,2,18:09:24,heavyfeather-Extensa-2540 systemd-logind[758]: Lid opened.,0,1,abnormal
Feb,,2,18:09:24,heavyfeather-Extensa-2540 systemd-logind[758]: Operation 'sleep' finished.,0,1,abnormal
Feb,,2,18:17:01,heavyfeather-Extensa-2540 CRON[68828]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,2,18:17:01,heavyfeather-Extensa-2540 CRON[68828]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,2,18:30:01,heavyfeather-Extensa-2540 CRON[69549]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,2,18:30:02,heavyfeather-Extensa-2540 CRON[69549]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,2,18:36:29,heavyfeather-Extensa-2540 systemd-logind[758]: Lid closed.,0,1,abnormal
Feb,,3,11:25:25,heavyfeather-Extensa-2540 systemd-logind[758]: Lid opened.,0,1,abnormal
Feb,,3,11:25:26,heavyfeather-Extensa-2540 systemd-logind[758]: Operation 'sleep' finished.,0,1,abnormal
Feb,,3,11:30:01,heavyfeather-Extensa-2540 CRON[70049]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,3,11:30:01,heavyfeather-Extensa-2540 CRON[70049]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,3,11:37:45,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/2   PWD=/proc/950   USER=root   COMMAND=/usr/bin/gedit cwd,0,1,abnormal
Feb,,3,11:37:45,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,3,11:37:54,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,3,11:38:10,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/2   PWD=/proc/6   USER=root   COMMAND=/usr/bin/gedit cwd,0,1,abnormal
Feb,,3,11:38:10,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,3,11:38:16,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,3,11:39:06,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/2   PWD=/proc/6   USER=root   COMMAND=/usr/bin/gedit cwd,0,1,abnormal
Feb,,3,11:39:06,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,3,11:39:20,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,3,11:39:28,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/2   PWD=/proc/6   USER=root   COMMAND=/usr/bin/gedit exe,0,1,abnormal
Feb,,3,11:39:28,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,3,11:39:31,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,3,11:59:03,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/2   PWD=/var/log   USER=root   COMMAND=/usr/bin/cat boot.log,0,1,abnormal
Feb,,3,11:59:03,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,3,11:59:03,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,3,11:59:12,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/2   PWD=/var/log   USER=root   COMMAND=/usr/bin/gedit boot.log,0,1,abnormal
Feb,,3,11:59:12,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,3,11:59:14,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,3,11:59:31,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/2   PWD=/var/log   USER=root   COMMAND=/usr/bin/gedit mesg,0,1,abnormal
Feb,,3,11:59:31,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,3,11:59:33,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,3,12:03:33,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/2   PWD=/var/log   USER=root   COMMAND=/usr/bin/less faillog,0,1,abnormal
Feb,,3,12:03:33,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,3,12:03:34,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,3,12:03:39,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/2   PWD=/var/log   USER=root   COMMAND=/usr/bin/less faillog,0,1,abnormal
Feb,,3,12:03:39,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,3,12:03:40,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,3,12:03:42,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/2   PWD=/var/log   USER=root   COMMAND=/usr/bin/less faillog,0,1,abnormal
Feb,,3,12:03:42,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,3,12:03:48,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,3,12:17:01,heavyfeather-Extensa-2540 CRON[72001]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,3,12:17:01,heavyfeather-Extensa-2540 CRON[72001]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,3,12:19:09,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/2   PWD=/var/log   USER=root   COMMAND=/usr/bin/less syslog,0,1,abnormal
Feb,,3,12:19:09,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,3,12:19:27,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,3,12:19:56,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/2   PWD=/var/log   USER=root   COMMAND=/usr/bin/less boot.log,0,1,abnormal
Feb,,3,12:19:56,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,3,12:19:59,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,3,12:20:08,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/2   PWD=/var/log   USER=root   COMMAND=/usr/bin/less auth.log,0,1,abnormal
Feb,,3,12:20:08,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,3,12:20:58,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,3,12:21:07,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/2   PWD=/var/log   USER=root   COMMAND=/usr/bin/gedit auth.log,0,1,abnormal
Feb,,3,12:21:07,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,3,12:21:27,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,3,12:22:36,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/2   PWD=/var/log   USER=root   COMMAND=/usr/bin/less boot.log.7,0,1,abnormal
Feb,,3,12:22:36,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,3,12:22:39,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,3,12:30:01,heavyfeather-Extensa-2540 CRON[72160]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,3,12:30:01,heavyfeather-Extensa-2540 CRON[72160]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,3,13:17:01,heavyfeather-Extensa-2540 CRON[73244]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,3,13:17:01,heavyfeather-Extensa-2540 CRON[73244]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,3,13:30:01,heavyfeather-Extensa-2540 CRON[73532]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,3,13:30:01,heavyfeather-Extensa-2540 CRON[73532]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,3,14:08:13,heavyfeather-Extensa-2540 systemd-logind[758]: Operation 'sleep' finished.,0,1,abnormal
Feb,,3,14:17:01,heavyfeather-Extensa-2540 CRON[74365]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,3,14:17:01,heavyfeather-Extensa-2540 CRON[74365]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,3,14:30:01,heavyfeather-Extensa-2540 CRON[74929]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,3,14:30:01,heavyfeather-Extensa-2540 CRON[74929]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,3,14:47:00,heavyfeather-Extensa-2540 systemd-logind[758]: Operation 'sleep' finished.,0,1,abnormal
Feb,,3,15:17:01,heavyfeather-Extensa-2540 CRON[76090]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,3,15:17:01,heavyfeather-Extensa-2540 CRON[76090]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,3,15:41:47,heavyfeather-Extensa-2540 systemd-logind[758]: Operation 'sleep' finished.,0,1,abnormal
Feb,,3,15:41:50,heavyfeather-Extensa-2540 CRON[76341]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,3,15:41:50,heavyfeather-Extensa-2540 CRON[76341]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,3,15:49:14,heavyfeather-Extensa-2540 systemd-logind[758]: System is rebooting.,0,1,abnormal
Feb,,3,15:49:14,heavyfeather-Extensa-2540 dbus-daemon[725]: [system] Rejected send message  0 matched rules  type="error"  sender=":1.54" (uid=1000 pid=1357 comm="/usr/bin/pulseaudio --daemonize=no --log-target=jo" label="unconfined") interface="(unset)" member="(unset)" error name="org.freedesktop.DBus.Error.UnknownMethod" requested_reply="0" destination=":1.4" (uid=0 pid=723 comm="/usr/lib/bluetooth/bluetoothd " label="unconfined"),0,1,abnormal
Feb,,3,15:49:14,heavyfeather-Extensa-2540 dbus-daemon[725]: [system] Rejected send message  0 matched rules  type="error"  sender=":1.54" (uid=1000 pid=1357 comm="/usr/bin/pulseaudio --daemonize=no --log-target=jo" label="unconfined") interface="(unset)" member="(unset)" error name="org.freedesktop.DBus.Error.UnknownMethod" requested_reply="0" destination=":1.4" (uid=0 pid=723 comm="/usr/lib/bluetooth/bluetoothd " label="unconfined"),0,1,abnormal
Feb,,3,15:49:14,heavyfeather-Extensa-2540 systemd-logind[758]: Session 3 logged out. Waiting for processes to exit.,0,1,abnormal
Feb,,3,15:49:15,heavyfeather-Extensa-2540 polkitd(authority=local): Unregistered Authentication Agent for unix-session:3 (system bus name :1.60  object path /org/kde/PolicyKit1/AuthenticationAgent  locale ru_RU.UTF-8) (disconnected from bus),0,1,abnormal
Feb,,3,15:50:37,heavyfeather-Extensa-2540 systemd-logind[780]: New seat seat0.,0,1,abnormal
Feb,,3,15:50:37,heavyfeather-Extensa-2540 systemd-logind[780]: Watching system buttons on /dev/input/event3 (Power Button),0,1,abnormal
Feb,,3,15:50:37,heavyfeather-Extensa-2540 systemd-logind[780]: Watching system buttons on /dev/input/event0 (Lid Switch),0,1,abnormal
Feb,,3,15:50:37,heavyfeather-Extensa-2540 systemd-logind[780]: Watching system buttons on /dev/input/event2 (Power Button),0,1,abnormal
Feb,,3,15:50:37,heavyfeather-Extensa-2540 systemd-logind[780]: Watching system buttons on /dev/input/event1 (Sleep Button),0,1,abnormal
Feb,,3,15:50:37,heavyfeather-Extensa-2540 systemd-logind[780]: Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard),0,1,abnormal
Feb,,3,15:50:37,heavyfeather-Extensa-2540 systemd-logind[780]: Watching system buttons on /dev/input/event8 (Acer WMI hotkeys),0,1,abnormal
Feb,,3,15:51:06,heavyfeather-Extensa-2540 sddm-helper: pam_unix(sddm-greeter:session): session opened for user sddm(uid=119) by (uid=0),0,1,abnormal
Feb,,3,15:51:07,heavyfeather-Extensa-2540 systemd-logind[780]: New session 1 of user sddm.,0,1,abnormal
Feb,,3,15:51:07,heavyfeather-Extensa-2540 systemd: pam_unix(systemd-user:session): session opened for user sddm(uid=119) by (uid=0),0,1,abnormal
Feb,,3,15:51:41,heavyfeather-Extensa-2540 sddm-helper: pam_kwallet5(sddm:auth): pam_kwallet5: pam_sm_authenticate,0,1,abnormal
Feb,,3,15:51:41,heavyfeather-Extensa-2540 sddm-helper: pam_kwallet5(sddm:setcred): pam_kwallet5: pam_sm_setcred,0,1,abnormal
Feb,,3,15:51:41,heavyfeather-Extensa-2540 sddm-helper: pam_unix(sddm:session): session opened for user heavyfeather(uid=1000) by (uid=0),0,1,abnormal
Feb,,3,15:51:41,heavyfeather-Extensa-2540 systemd-logind[780]: New session 3 of user heavyfeather.,0,1,abnormal
Feb,,3,15:51:41,heavyfeather-Extensa-2540 systemd: pam_unix(systemd-user:session): session opened for user heavyfeather(uid=1000) by (uid=0),0,1,abnormal
Feb,,3,15:51:43,heavyfeather-Extensa-2540 sddm-helper: pam_kwallet5(sddm:session): pam_kwallet5: pam_sm_open_session,0,1,abnormal
Feb,,3,15:51:43,heavyfeather-Extensa-2540 sddm-helper: pam_unix(sddm-greeter:session): session closed for user sddm,0,1,abnormal
Feb,,3,15:51:43,heavyfeather-Extensa-2540 systemd-logind[780]: Session 1 logged out. Waiting for processes to exit.,0,1,abnormal
Feb,,3,15:51:43,heavyfeather-Extensa-2540 systemd-logind[780]: Removed session 1.,0,1,abnormal
Feb,,3,15:51:53,heavyfeather-Extensa-2540 polkitd(authority=local): Registered Authentication Agent for unix-session:3 (system bus name :1.56 [/usr/lib/x86_64-linux-gnu/libexec/polkit-kde-authentication-agent-1]  object path /org/kde/PolicyKit1/AuthenticationAgent  locale ru_RU.UTF-8),0,1,abnormal
Feb,,3,15:56:56,heavyfeather-Extensa-2540 PackageKit: uid 1000 is trying to obtain org.freedesktop.packagekit.system-sources-refresh auth (only_trusted:0),0,1,abnormal
Feb,,3,15:56:56,heavyfeather-Extensa-2540 PackageKit: uid 1000 obtained auth for org.freedesktop.packagekit.system-sources-refresh,0,1,abnormal
Feb,,3,16:17:01,heavyfeather-Extensa-2540 CRON[4078]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,3,16:17:01,heavyfeather-Extensa-2540 CRON[4078]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,3,16:30:01,heavyfeather-Extensa-2540 CRON[5036]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,3,16:30:01,heavyfeather-Extensa-2540 CRON[5036]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,3,17:17:01,heavyfeather-Extensa-2540 CRON[6618]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,3,17:17:01,heavyfeather-Extensa-2540 CRON[6618]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,3,17:24:12,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/1   PWD=/proc   USER=root   COMMAND=/usr/bin/gedit kmsg,0,1,abnormal
Feb,,3,17:24:13,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,3,17:24:16,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,3,17:30:01,heavyfeather-Extensa-2540 CRON[7080]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,3,17:30:02,heavyfeather-Extensa-2540 CRON[7080]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,3,17:41:02,heavyfeather-Extensa-2540 systemd-logind[780]: Lid closed.,0,1,abnormal
Feb,,3,18:26:14,heavyfeather-Extensa-2540 systemd-logind[780]: Lid opened.,0,1,abnormal
Feb,,3,18:26:14,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,3,18:26:20,heavyfeather-Extensa-2540 unix_chkpwd[8112]: password check failed for user (heavyfeather),0,1,abnormal
Feb,,3,18:26:20,heavyfeather-Extensa-2540 kcheckpass[8110]: pam_unix(kde:auth): authentication failure  logname= uid=1000 euid=1000 tty=:0 ruser= rhost=  user=heavyfeather,0,1,abnormal
Feb,,3,18:26:20,heavyfeather-Extensa-2540 kcheckpass[8110]: Authentication failure for heavyfeather (invoked by uid 1000),0,1,abnormal
Feb,,3,18:28:33,heavyfeather-Extensa-2540 systemd-logind[780]: Lid closed.,0,1,abnormal
Feb,,3,19:52:03,heavyfeather-Extensa-2540 systemd-logind[780]: Lid opened.,0,1,abnormal
Feb,,3,19:52:04,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,3,19:52:28,heavyfeather-Extensa-2540 CRON[8607]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,3,19:52:28,heavyfeather-Extensa-2540 CRON[8607]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,3,19:52:28,heavyfeather-Extensa-2540 CRON[8609]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,3,19:52:28,heavyfeather-Extensa-2540 CRON[8609]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,3,20:08:18,heavyfeather-Extensa-2540 systemd-logind[780]: Lid closed.,0,1,abnormal
Feb,,5,01:47:58,heavyfeather-Extensa-2540 systemd-logind[780]: Lid opened.,0,1,abnormal
Feb,,5,01:47:59,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,5,02:14:24,heavyfeather-Extensa-2540 systemd-logind[780]: Lid closed.,0,1,abnormal
Feb,,5,12:00:51,heavyfeather-Extensa-2540 systemd-logind[780]: Lid opened.,0,1,abnormal
Feb,,5,12:00:52,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,5,12:17:01,heavyfeather-Extensa-2540 CRON[10624]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,5,12:17:01,heavyfeather-Extensa-2540 CRON[10624]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,5,12:30:01,heavyfeather-Extensa-2540 CRON[10708]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,5,12:30:01,heavyfeather-Extensa-2540 CRON[10708]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,5,13:15:20,heavyfeather-Extensa-2540 systemd-logind[780]: Lid closed.,0,1,abnormal
Feb,,5,23:44:18,heavyfeather-Extensa-2540 systemd-logind[780]: Lid opened.,0,1,abnormal
Feb,,5,23:44:19,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,6,00:17:01,heavyfeather-Extensa-2540 CRON[11744]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,6,00:17:01,heavyfeather-Extensa-2540 CRON[11744]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,6,00:57:24,heavyfeather-Extensa-2540 systemd-logind[780]: Lid closed.,0,1,abnormal
Feb,,6,11:59:25,heavyfeather-Extensa-2540 systemd-logind[780]: Lid opened.,0,1,abnormal
Feb,,6,11:59:26,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,6,12:17:01,heavyfeather-Extensa-2540 CRON[12958]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,6,12:17:01,heavyfeather-Extensa-2540 CRON[12958]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,6,12:30:01,heavyfeather-Extensa-2540 CRON[13051]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,6,12:30:01,heavyfeather-Extensa-2540 CRON[13051]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,6,12:43:44,heavyfeather-Extensa-2540 systemd-logind[780]: Lid closed.,0,1,abnormal
Feb,,6,14:53:26,heavyfeather-Extensa-2540 systemd-logind[780]: Lid opened.,0,1,abnormal
Feb,,6,14:53:27,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,6,14:53:39,heavyfeather-Extensa-2540 CRON[13392]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,6,14:53:39,heavyfeather-Extensa-2540 CRON[13392]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,6,14:53:39,heavyfeather-Extensa-2540 CRON[13394]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,6,14:53:39,heavyfeather-Extensa-2540 CRON[13394]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,6,14:57:20,heavyfeather-Extensa-2540 PackageKit: uid 1000 is trying to obtain org.freedesktop.packagekit.system-sources-refresh auth (only_trusted:0),0,1,abnormal
Feb,,6,14:57:20,heavyfeather-Extensa-2540 PackageKit: uid 1000 obtained auth for org.freedesktop.packagekit.system-sources-refresh,0,1,abnormal
Feb,,6,14:57:58,heavyfeather-Extensa-2540 PackageKit: uid 1000 is trying to obtain org.freedesktop.packagekit.system-sources-refresh auth (only_trusted:0),0,1,abnormal
Feb,,6,14:57:58,heavyfeather-Extensa-2540 PackageKit: uid 1000 obtained auth for org.freedesktop.packagekit.system-sources-refresh,0,1,abnormal
Feb,,6,14:58:17,heavyfeather-Extensa-2540 PackageKit: uid 1000 is trying to obtain org.freedesktop.packagekit.system-update auth (only_trusted:1),0,1,abnormal
Feb,,6,14:58:22,heavyfeather-Extensa-2540 polkitd(authority=local): Operator of unix-session:3 successfully authenticated as unix-user:heavyfeather to gain TEMPORARY authorization for action org.freedesktop.packagekit.system-update for system-bus-name::1.469 [/usr/bin/plasma-discover --mode update] (owned by unix-user:heavyfeather),0,1,abnormal
Feb,,6,14:58:22,heavyfeather-Extensa-2540 PackageKit: uid 1000 obtained auth for org.freedesktop.packagekit.system-update,0,1,abnormal
Feb,,6,15:17:01,heavyfeather-Extensa-2540 CRON[16431]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,6,15:17:01,heavyfeather-Extensa-2540 CRON[16431]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,6,15:30:01,heavyfeather-Extensa-2540 CRON[16510]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,6,15:30:01,heavyfeather-Extensa-2540 CRON[16510]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,6,15:57:20,heavyfeather-Extensa-2540 PackageKit: uid 1000 is trying to obtain org.freedesktop.packagekit.system-sources-refresh auth (only_trusted:0),0,1,abnormal
Feb,,6,15:57:20,heavyfeather-Extensa-2540 PackageKit: uid 1000 obtained auth for org.freedesktop.packagekit.system-sources-refresh,0,1,abnormal
Feb,,6,16:17:01,heavyfeather-Extensa-2540 CRON[17765]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,6,16:17:01,heavyfeather-Extensa-2540 CRON[17765]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,6,16:30:01,heavyfeather-Extensa-2540 CRON[17998]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,6,16:30:01,heavyfeather-Extensa-2540 CRON[17998]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,6,16:57:20,heavyfeather-Extensa-2540 PackageKit: uid 1000 is trying to obtain org.freedesktop.packagekit.system-sources-refresh auth (only_trusted:0),0,1,abnormal
Feb,,6,16:57:20,heavyfeather-Extensa-2540 PackageKit: uid 1000 obtained auth for org.freedesktop.packagekit.system-sources-refresh,0,1,abnormal
Feb,,6,17:17:01,heavyfeather-Extensa-2540 CRON[19634]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,6,17:17:01,heavyfeather-Extensa-2540 CRON[19634]: pam_unix(cron:session): session closed for user root,0,1,abnormal
